num_expediente,DateTime,localizacion,numero,distrito,tipo_accidente,estado_meteorologico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,positiva_alcohol
2019S033087,2019-04-10T17:13:00Z,CALL_CARABIAS,1,LATINA,Atropello a persona,Se desconoce,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,N
2019S033093,2019-10-15T17:33:00Z,PASEO_LA_HABANA,144A,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,N
2019S033105,2019-10-15T21:20:00Z,CALL_ENRIQUE_LARRETA,7,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S033112,2019-10-16T22:10:00Z,GTA_RUIZ_JIMENEZ__CALL_ALBERTO_AGUILERA,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,3,N
2019S033115,2019-10-16T23:20:00Z,CALL_DUQUE_DE_SESTO,7,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,0,N
2019S033133,2019-10-14T07:55:00Z,CALL_EVANGELIOS__CALL_OLVIDO,1,USERA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,N
2019S033141,2019-10-16T08:40:00Z,CALL_JUAN_DE_MARIANA,15,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,N
2019S033161,2019-10-17T15:15:00Z,CALL_SAN_BERNARDO,27,CENTRO,Colisión lateral,Nublado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S033173,2019-10-17T16:00:00Z,PASEO_RECOLETOS,7,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,N
2019S033177,2019-09-10T19:35:00Z,CALL_ESCALONA,48,LATINA,Alcance,Despejado,Bicicleta,Conductor,De 6  a  9 años,Hombre,7,N
2019S033221,2019-10-17T07:05:00Z,AVDA_MORATALAZ__PLAZA_CORREGIDOR_ALONSO_DE_AGUILAR,37,MORATALAZ,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 45 a 49 años,Mujer,7,N
2019S033232,2019-10-17T22:45:00Z,CALL_GRAN_VIA,46,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,14,N
2019S033273,2019-10-18T08:15:00Z,CALL_BRAVO_MURILLO,133,TETUÁN,Caída,Lluvia débil,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,N
2019S033299,2019-10-17T15:30:00Z,CALL_EVANGELIOS,1,USERA,Caída,Se desconoce,Bicicleta,Conductor,De 30 a 34 años,Hombre,0,N
2019S033316,2019-10-17T20:00:00Z,CALL_AGUSTIN_DE_FOXA,58,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,5,N
2019S033325,2019-10-18T15:25:00Z,CALL_SERRANO,1,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,N
2019S033481,2019-10-20T13:20:00Z,AVDA_CANILLEJAS_A_VICALVARO__CALL_SANTA_TECLA,2B,SAN_BLAS-CANILLEJAS,Caída,Nublado,Bicicleta,Conductor,De 60 a 64 años,Hombre,5,N
2019S033482,2019-10-20T13:45:00Z,CALL_ORENSE,18,TETUÁN,Alcance,Lluvia débil,Bicicleta,Conductor,De 15 a 17 años,Hombre,14,N
2019S033483,2019-10-20T14:12:00Z,TRVA_SAN_MATEO__CALL_HORTALEZA,1,CENTRO,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,N
2019S033517,2019-10-20T11:00:00Z,CALL_ANTONIA_CALVO__CALL_ALHAMBRA,24,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,7,N
2019S033546,2019-10-21T14:00:00Z,CALL_BRAVO_MURILLO,155,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,14,N
2019S033563,2019-10-21T15:25:00Z,CALL_O'DONNELL__AVDA_MENENDEZ_PELAYO,4,RETIRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,14,N
2019S033667,2019-10-22T20:00:00Z,PASEO_PRADO,14,CENTRO,Alcance,Lluvia débil,Bicicleta,Conductor,Desconocido,Desconocido,0,
2019S033668,2019-10-22T19:55:00Z,PLAZA_CRONOS__CALL_INOCENTA_DE_MESA,5,SAN_BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,N
2019S033669,2019-10-22T20:00:00Z,CALL_BRAVO_MURILLO,120,TETUÁN,Alcance,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Mujer,1,N
2019S033678,2019-10-22T09:00:00Z,CALL_JUANITA_CRUZ__CALL_GLORIA_FUERTES,1,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,6,N
2019S033688,2019-03-25T10:10:00Z,CALL_ALCANTARA,46,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,0,N
2019S033730,2019-10-23T11:10:00Z,CALL_FERNANDEZ_DE_LA_HOZ__CALL_GENERAL_ARRANDO,11,CHAMBERÍ,Caída,Lluvia débil,Bicicleta,Conductor,De 18 a 20 años,Hombre,14,N
2019S033740,2019-10-22T22:00:00Z,CALL_FUENCARRAL,134,CHAMBERÍ,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,N
2019S033901,2019-10-25T09:24:00Z,CALL_ALCALA__CALL_MARQUES_DE_CUBAS,44,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,N
2019S033921,2019-10-18T08:41:00Z,CALL_PRINCESA,92,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,N
2019S033987,2019-10-26T04:30:00Z,CALL_ELOY_GONZALO,33,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,S
2019S034011,2019-10-26T01:42:00Z,AVDA_CIUDAD_DE_BARCELONA__CALL_DOCTOR_ESQUERDO,43,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,1,N
2019S034015,2019-10-26T09:30:00Z,CALL_DIEGO_DE_LEON__CALL_PRINCIPE_DE_VERGARA,46,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,5,N
2019S034064,2019-10-27T00:38:00Z,PLAZA_ALONSO_MARTINEZ__CALL_SAGASTA,1,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Hombre,0,N
2019S034153,2019-10-27T22:15:00Z,CALL_LOPEZ_DE_HOYOS,66,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,0,N
2019S034187,2019-10-28T15:45:00Z,AVDA_MENENDEZ_PELAYO,65,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,3,N
2019S034202,2019-10-26T17:25:00Z,AVDA_CANILLEJAS_A_VICALVARO__CALL_SANTA_TECLA,7,SAN_BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,6,N
2019S034269,2019-10-27T17:20:00Z,CALL_ALCALA,200A,SALAMANCA,Caída,Nublado,Bicicleta,Conductor,De 55 a 59 años,Hombre,6,N
2019S034331,2019-10-30T10:00:00Z,RONDA_SEGOVIA__CALL_SEGOVIA,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,7,N
2019S034336,2019-10-29T11:00:00Z,CALL_SAN_CONRADO__AVDA_MANZANARES,3,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,0,N
2019S034457,2019-10-29T20:10:00Z,CALL_ARTURO_SORIA,334A,CIUDAD_LINEAL,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S034540,2019-01-11T11:00:00Z,PISTA_CRISTO_DE_EL_PARDO,1,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,3,N
2019S034555,2019-10-31T21:05:00Z,PASEO_PRADO,40,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,N
2019S034565,2019-10-31T15:50:00Z,CALL_EMBAJADORES,172,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,N
2019S034665,2019-02-11T11:45:00Z,COLPB_MONTE_DE_EL_PARDO,0,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,6,N
2019S034766,2019-10-23T19:50:00Z,AVDA_POBLADOS__CALL_CERILLERAS,114,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Menor de 5 años,Hombre,7,N
2019S034836,2019-05-11T13:10:00Z,AVDA_CANILLEJAS_A_VICALVARO,68A,SAN_BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,7,N
2019S034854,2019-04-11T15:49:00Z,AVDA_DOCTOR_GARCIA_TAPIA__CALL_MARROQUINA,55,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 70 a 74 años,Mujer,1,N
2019S034858,2019-04-11T17:02:00Z,CALL_JOAQUIN_COSTA,9,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,N
2019S034953,2019-06-11T16:45:00Z,PASEO_PRADO__PLAZA_CIBELES,1,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,0,N
2019S034960,2019-06-11T23:56:00Z,INS_AVENIDA_DE_LOS_TOREROS__CALL_FRANCISCO_SANTOS,0,SALAMANCA,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 40 a 44 años,Mujer,0,N
2019S035065,2019-07-11T20:40:00Z,CALL_TOSCANA__AVDA_GUADALAJARA,160,SAN_BLAS-CANILLEJAS,Colisión frontal,Lluvia débil,Bicicleta,Conductor,De 55 a 59 años,Mujer,7,N
2019S035125,2019-08-11T15:20:00Z,CALL_BATALLA_DEL_SALADO__CALL_CACERES,36,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,N
2019S035207,2019-08-11T23:40:00Z,CALL_ATOCHA,119,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S035249,2019-09-11T20:00:00Z,CALL_PRINCIPE_DE_VERGARA,12,SALAMANCA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,N
2019S035312,2019-10-11T00:10:00Z,PLAZA_SAN_ILDEFONSO,1,CENTRO,Colisión fronto-lateral,Se desconoce,Bicicleta,Conductor,De 21 a 24 años,Hombre,0,N
2019S035344,2019-09-11T13:55:00Z,AVDA_LLANO_CASTELLANO__AVDA_CARDENAL_HERRERA_ORIA,3,FUENCARRAL-EL_PARDO,Atropello a persona,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,6,N
2019S035414,2019-09-11T15:30:00Z,PASEO_CHOPERA,33,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2019S035417,2019-11-11T18:10:00Z,CALL_GOYA,24,SALAMANCA,Otro,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,0,N
2019S035430,2019-11-11T20:48:00Z,AVDA_MENENDEZ_PELAYO,75,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S035440,2019-12-11T07:40:00Z,CALL_TENIENTE_CORONEL_NOREÑA__CALL_TERESA_LOPEZ_VALCARCEL,24,ARGANZUELA,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,3,N
2019S035493,2019-09-11T21:00:00Z,CALL_SERRANO__CALL_ARMADA_ESPAÑOLA,13,SALAMANCA,Caída,Lluvia débil,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,N
2019S035513,2019-12-11T19:05:00Z,PLAZA_SANTO_DOMINGO__CALL_SILVA,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,N
2019S035514,2019-12-11T19:30:00Z,CALL_ALCALA__CALL_MARTIRES_CONCEPCIONISTAS,183,SALAMANCA,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,0,N
2019S035527,2019-11-13T00:41:00Z,RONDA_SEGOVIA,45,CENTRO,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Hombre,1,N
2019S035582,2019-11-13T14:30:00Z,AVDA_PEÑA_PRIETA__CALL_PICO_ALMANZOR,72,PUENTE_DE_VALLECAS,Colisión frontal,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,N
2019S035586,2019-12-11T21:45:00Z,CALL_GENERAL_ALVAREZ_DE_CASTRO__CALL_ELOY_GONZALO,1,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,N
2019S035655,2019-11-13T13:25:00Z,PASEO_CHOPERA__PLAZA_GENERAL_MAROTO,10,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,7,N
2019S035679,2019-11-13T20:20:00Z,PASEO_ESPERANZA__CALL_GARGANTILLA,12,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,1,N
2019S035751,2019-11-14T14:10:00Z,PLAZA_CONDE_DE_CASAL__AVDA_MEDITERRANEO,2,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,6,N
2019S035767,2019-11-15T15:00:00Z,CALL_SERRANO,100,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,N
2019S035786,2019-11-13T19:40:00Z,CALL_JACOBINIA__CALL_EUGENIA_DE_MONTIJO,20,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,14,N
2019S035805,2019-11-14T20:45:00Z,PASEO_ESPERANZA__CALL_MORATINES,18,ARGANZUELA,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2019S035904,2019-11-15T20:15:00Z,AVDA_ALFONSO_XIII,147,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2019S036005,2019-11-14T12:00:00Z,AVDA_PORTUGAL__PQUE_MADRID_RIO,1,LATINA,Atropello a persona,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,N
2019S036046,2019-11-18T15:15:00Z,CALL_SERRANO__CALL_AYALA,33,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,0,N
2019S036089,2019-11-19T09:10:00Z,CALL_MARTIN_MUÑOZ_DE_LAS_POSADAS,7K,VILLA_DE_VALLECAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,N
2019S036119,2019-11-19T15:20:00Z,ATOCHA,123A,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,N
2019S036327,2019-11-22T05:55:00Z,CALL_GRAN_VIA,11,CENTRO,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,N
2019S036377,2019-11-21T21:15:00Z,GTA_SAN_VICENTE,1,MONCLOA-ARAVACA,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,5,N
2019S036406,2019-11-21T16:20:00Z,CALL_TOLEDO__PASEO_JUAN_ANTONIO_VALLEJO-NAJERA_BOTAS,166,ARGANZUELA,Caída,Lluvia débil,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,N
2019S036407,2019-11-21T17:25:00Z,AVDA_SECUNDINO_ZUAZO__CALL_MARIA_DE_LAS_MERCEDES_DE_BORBON,17,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,N
2019S036525,2019-11-22T20:50:00Z,AVDA_BRASILIA__AVDA_BADAJOZ,27,SALAMANCA,Colisión lateral,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,N
2019S036539,2019-11-23T23:15:00Z,CALL_CASTELLO,117,SALAMANCA,Colisión lateral,Nublado,Bicicleta,Conductor,De 21 a 24 años,Mujer,2,N
2019S036636,2019-11-24T09:35:00Z,CALL_CANTALEJO,2,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,N
2019S036642,2019-11-23T22:45:00Z,CALL_RIVAS__CALL_BOYER,18,VICÁLVARO,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,N
2019S036789,2019-11-25T13:50:00Z,CALL_ZAOREJAS,10,BARAJAS,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,0,N
2019S036820,2019-11-25T20:45:00Z,GTA_RUIZ_JIMENEZ__CALL_SAN_BERNARDO,7,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2019S036846,2019-11-26T22:50:00Z,PLAZA_ALONSO_MARTINEZ__CALL_SANTA_ENGRACIA,2,CHAMBERÍ,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,N
2019S036862,2019-11-26T12:25:00Z,GTA_OLGA_RAMOS,0,FUENCARRAL-EL_PARDO,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 55 a 59 años,Hombre,6,N
2019S036951,2019-11-25T12:30:00Z,PASEO_PLATANOS__PASEO_ROBLEDAL,0,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,7,N
2019S036984,2019-11-27T17:27:00Z,CALL_FERMIN_CABALLERO,87,FUENCARRAL-EL_PARDO,Colisión frontal,Nublado,Bicicleta,Conductor,De 21 a 24 años,Hombre,0,N
2019S037082,2019-11-29T15:40:00Z,CALL_PELAYO,5,CENTRO,Caída,Lluvia débil,Bicicleta,Conductor,De 21 a 24 años,Hombre,6,N
2019S037108,2019-11-28T19:30:00Z,PASEO_CHOPERA,10,ARGANZUELA,Colisión fronto-lateral,Se desconoce,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,N
2019S037130,2019-11-30T01:40:00Z,CALL_BRAVO_MURILLO,155,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,N
2019S037177,2019-11-28T13:40:00Z,PLAZA_MORERAS__PASEO_PIÑONERO,1,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7,N
2019S037330,2019-11-30T22:15:00Z,PLAZA_OLAVIDE,15,CHAMBERÍ,Caída,Lluvia débil,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,N
2019S037342,2019-01-12T23:30:00Z,PASEO_SANTA_MARIA_DE_LA_CABEZA__CALL_MARCELO_USERA,177,USERA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2019S037437,2019-11-30T15:15:00Z,CALL_NICOLAS_SALMERON,3,CIUDAD_LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,N
2019S037662,2019-04-12T21:30:00Z,AVDA_CIUDAD_DE_BARCELONA__CALL_ARREGUI_Y_ARUEJ,224,RETIRO,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,N
2019S037676,2019-04-12T21:10:00Z,CALL_PRINCIPE_DE_VERGARA__CALL_LOPEZ_DE_HOYOS,118,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Mujer,7,N
2019S037683,2019-04-12T20:15:00Z,CALL_RIOS_ROSAS,17,CHAMBERÍ,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,0,N
2019S037705,2019-05-12T05:55:00Z,AVDA_BETANZOS,6,FUENCARRAL-EL_PARDO,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,N
2019S037712,2019-05-12T23:30:00Z,SANTA__ENGRACIA,97,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,14,N
2019S037723,2019-06-12T01:00:00Z,PASEO_CASTELLANA,33,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,7,N
2019S037770,2019-05-12T20:25:00Z,AVDA_LAS_FUERZAS_ARMADAS,10,HORTALEZA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,N
2019S037819,2019-05-12T02:20:00Z,PLAZA_CONDE_DE_CASAL__AVDA_MEDITERRANEO,8,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,7,N
2019S037835,2019-04-12T16:00:00Z,CALL_DOBLA__AVDA_POBLADOS,1,CARABANCHEL,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,6,N
2019S038013,2019-08-12T19:50:00Z,CALL_BRAVO_MURILLO__CALL_SAN_GERMAN,216,TETUÁN,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Hombre,0,N
2019S038170,2019-11-12T19:45:00Z,CALL_PITAGORAS__PLAZA_GRECIA,1,SAN_BLAS-CANILLEJAS,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S038240,2019-11-12T17:15:00Z,AVDA_LLANO_CASTELLANO,11,FUENCARRAL-EL_PARDO,Alcance,Nublado,Bicicleta,Conductor,De 35 a 39 años,Hombre,0,N
2019S038265,2019-11-12T14:50:00Z,CALL_MENDEZ_ALVARO__AVDA_PLANETARIO,68,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,N
2019S038296,2019-12-13T05:15:00Z,CALL_SERRANO,100,SALAMANCA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,1,S
2019S038444,2019-12-14T12:50:00Z,CALL_EDISON__GTA_LOPEZ_DE_HOYOS,1,CHAMARTÍN,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 40 a 44 años,Mujer,3,N
2019S038464,2019-12-14T18:40:00Z,CALL_EMBAJADORES__CALL_RICARDO_GOIZUETA,286,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,S
2019S038470,2019-12-13T20:00:00Z,GTA_PINTOR_SOROLLA__CALL_ELOY_GONZALO,2,CHAMBERÍ,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,2,N
2019S038482,2019-12-15T00:10:00Z,PASEO_CASTELLANA,49,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,N
2019S038567,2019-12-14T15:20:00Z,PASEO_MELANCOLICOS__PASEO_PONTONES,49,ARGANZUELA,Caída,Nublado,Bicicleta,Conductor,De 60 a 64 años,Mujer,7,N
2019S038688,2019-12-17T08:15:00Z,CALL_SERRANO,1,SALAMANCA,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,N
2019S038736,2019-12-17T18:15:00Z,AVDA_CANILLEJAS_A_VICALVARO__CALL_JULIAN_CAMARILLO,30,SAN_BLAS-CANILLEJAS,Colisión frontal,Nublado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6,N
2019S038773,2019-12-16T11:25:00Z,CTRA_ZARZON__CTRA_RODAJOS,6,MONCLOA-ARAVACA,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,N
2019S038816,2019-12-18T17:10:00Z,CALL_TOLEDO,28,CENTRO,Caída,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,7,N
2019S038818,2019-12-18T15:00:00Z,GTA_RUIZ_JIMENEZ,2,CHAMBERÍ,Otro,Se desconoce,Bicicleta,Conductor,De 25 a 29 años,Hombre,0,N
2019S038869,2019-12-19T07:45:00Z,CALL_RICARDO_ORTIZ,100,CIUDAD_LINEAL,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,N
2019S038876,2019-12-18T14:15:00Z,CALL_PONZANO,16,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2019S038971,2019-12-20T03:30:00Z,PLAZA_SANTA_BARBARA,1,CENTRO,Caída,Lluvia intensa,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,1,S
2019S039131,2019-12-21T12:10:00Z,CALL_VILLAAMIL,27,TETUÁN,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,2,N
2019S039179,2019-12-21T22:00:00Z,CALL_MARQUES_DE_VALDEIGLESIAS,3,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,N
2019S039263,2019-12-23T00:15:00Z,CALL_CARRANZA,27,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,N
2019S039461,2019-12-14T06:40:00Z,PASEO_PRADO,2,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,N
2019S039474,2019-12-19T10:30:00Z,CALL_BOLSA__CALL_BOLSA,12,CENTRO,Caída,Lluvia débil,Bicicleta,Conductor,De 60 a 64 años,Mujer,2,N
2019S039475,2019-12-24T13:35:00Z,CALL_CANTALEJO__CALL_ARROYOFRESNO,2,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,6,N
2019S039483,2019-12-26T11:21:00Z,CALL_BARQUILLO,16,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 65 a 69 años,Hombre,5,N
2019S039705,2019-12-28T18:35:00Z,CALL_CORREGIDOR_SEÑOR_DE_LA_ELIPA__CALL_CAMINO_DE_LOS_VINATEROS,1,MORATALAZ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,N
2019S039726,2019-11-15T23:50:00Z,CALL_SAN_MARCOS__CALL_BARBIERI,25,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,0,N
2019S039749,2019-12-28T03:50:00Z,CALL_GRAN_VIA__CALL_DOCTOR_CARRACIDO,67,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,0,N
2019S039769,2019-12-29T15:30:00Z,PASEO_ACACIAS__PLAZA_ORTEGA_Y_MUNILLA,49,ARGANZUELA,Colisión fronto-lateral,Se desconoce,Bicicleta,Conductor,Desconocido,Desconocido,0,N
2019S039796,2019-12-19T11:40:00Z,CALL_ANGEL_GANIVET,28,RETIRO,Caída,Lluvia débil,Bicicleta,Conductor,De 55 a 59 años,Mujer,7,N
