,num_expediente,fecha,hora,localizacion,numero,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
672,2019S031647,28/09/2019,13:20:00,"CMNO. ROBLEDAL, 2",2,MONCLOA-ARAVACA,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,"436727,76","4474109,97",N,
673,2019S031647,28/09/2019,13:20:00,"CMNO. ROBLEDAL, 2",2,MONCLOA-ARAVACA,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,14.0,"436727,76","4474109,97",N,
674,2019S031692,27/09/2019,16:20:00,"PASEO. SANTA MARIA DE LA CABEZA, 42",42,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,"440863,62","4472814,64",N,
675,2019S031696,30/09/2019,15:30:00,CALL. DONOSO CORTES / CALL. ANDRES MELLADO,78,CHAMBERÍ,Caída,,Bicicleta,Conductor,De 30 a 34 años,Mujer,,"439438,08","4476453,68",N,
676,2019S031721,01/10/2019,20:00:00,"CALL. AMOS DE ESCALANTE, 12",12,CIUDAD LINEAL,Atropello a persona,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14.0,"445591,73","4476289,05",N,
677,2019S031721,01/10/2019,20:00:00,"CALL. AMOS DE ESCALANTE, 12",12,CIUDAD LINEAL,Atropello a persona,Despejado,Bicicleta,Peatón,De 50 a 54 años,Mujer,3.0,"445591,73","4476289,05",N,
678,2019S031771,02/10/2019,12:20:00,"CALL. DOCTOR CORTEZO, 1",1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,2.0,"440307,52","4473936,76",N,
679,2019S031772,28/09/2019,13:35:00,"CTRA. ZARZON, 6",6,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,"435150,93","4473206,23",N,
680,2019S031783,01/10/2019,8:26:00,"CALL. TERESA LOPEZ VALCARCEL, 19",19,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7.0,"441033,71","4470998,6",N,
681,2019S031790,02/10/2019,14:45:00,"CALL. CARNICER, 11",11,TETUÁN,Atropello a persona,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,6.0,"440232,53","4477885,44",N,
682,2019S031790,02/10/2019,14:45:00,"CALL. CARNICER, 11",11,TETUÁN,Atropello a persona,Despejado,Bicicleta,Peatón,De 25 a 29 años,Mujer,7.0,"440232,53","4477885,44",N,
683,2019S031798,01/10/2019,19:00:00,"CALL. EMBAJADORES, 126",126,ARGANZUELA,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,1.0,"440726,88","4472311,19",N,
684,2019S031798,01/10/2019,19:00:00,"CALL. EMBAJADORES, 126",126,ARGANZUELA,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14.0,"440726,88","4472311,19",N,
685,2019S031828,02/10/2019,15:45:00,CALL. NUÑEZ DE BALBOA / CALL. JOSE ORTEGA Y GASSET,79,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,2.0,"442119,68","4475844,5",N,
686,2019S031830,29/09/2019,22:25:00,"AVDA. AMERICA, 12",12,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1.0,"442703,9","4476617,24",N,
687,2019S031846,01/10/2019,13:30:00,AVDA. POBLADOS / CALL. GUETARIA,166,USERA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,,"440806,5","4469133,95",N,
688,2019S031852,02/10/2019,9:30:00,"CALL. CAMINO DE LOS VINATEROS, 65",65,MORATALAZ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,2.0,"444710,04","4473508,67",N,
689,2019S031862,03/10/2019,9:38:00,MINISTERIO DE DEFENSA,109,TETUÁN,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2.0,"441417,06","4478546,94",N,
690,2019S031868,03/10/2019,9:20:00,AVDA. OPORTO / CALL. CAMINO VIEJO DE LEGANES,45,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,14.0,"438293,22","4470839,68",N,
691,2019S031932,01/10/2019,21:15:00,GTA. EMILIO CASTELAR / CALL. GENERAL ORAA,0,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,2.0,"441605,09","4476282,9",N,
692,2019S031944,02/10/2019,19:23:00,CALL. ARMADA ESPAÑOLA / PASEO. CASTELLANA,1,SALAMANCA,Colisión lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,14.0,"441474,08","4475110,19",N,
693,2019S031955,02/10/2019,23:05:00,"CALL. ARQUITECTO SANCHEZ ARCAS, 3",3,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7.0,"439238,32","4478309,5",N,
694,2019S031973,04/10/2019,9:10:00,"CALL. PUERTO DE BALBARAN, 121",121,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2.0,"443737,53","4470021,13",N,
695,2019S031989,03/10/2019,14:10:00,"CALL. SANTA ENGRACIA, 73",73,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7.0,"440706,91","4476301,01",N,
696,2019S031989,03/10/2019,14:10:00,"CALL. SANTA ENGRACIA, 73",73,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14.0,"440706,91","4476301,01",N,
697,2019S031994,04/10/2019,0:05:00,PASEO. ESPERANZA / PASEO. ESPERANZA,5,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,5.0,"440101,81","4472759,87",N,
698,2019S032000,28/09/2019,14:40:00,CALL. ANTONIO DE LEYVA / PLAZA. ELIPTICA,86B,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6.0,"439114,28","4470871,9",N,
699,2019S032025,03/10/2019,21:10:00,PLAZA. PUERTA DEL SOL / CALL. CARRETAS,5,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,,"440372,6","4474236,5",N,
700,2019S032042,02/10/2019,20:05:00,"CALL. CALDERILLA, 1",1,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,6.0,"437347,65","4468555,29",N,
701,2019S032046,04/10/2019,20:15:00,"CALL. ALCALA, 426",426,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,"445995,05","4476576,13",N,
702,2019S032108,04/10/2019,9:30:00,CALL. ALCALA / PLAZA. CIBELES,50,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,"441329,45","4474535,85",N,
703,2019S032125,05/10/2019,1:45:00,GTA. SANTA MARIA DE LA CABEZA / GTA. SANTA MARIA DE LA CABEZA,5,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14.0,"440722,47","4472467,28",N,
704,2019S032125,05/10/2019,1:45:00,GTA. SANTA MARIA DE LA CABEZA / GTA. SANTA MARIA DE LA CABEZA,5,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Peatón,De 45 a 49 años,Mujer,7.0,"440722,47","4472467,28",N,
705,2019S032184,05/10/2019,7:15:00,"CALL. ARZOBISPO MORCILLO, 40",40,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7.0,"440934,62","4481600,33",N,
706,2019S032223,05/10/2019,18:36:00,"CALL. ALBERTO AGUILERA, 46",46,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"439582,77","4475771,35",N,
707,2019S032233,06/10/2019,17:00:00,CALL. GOYA / CALL. SERRANO,9,SALAMANCA,Atropello a persona,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,"441602,07","4475228,37",N,
708,2019S032233,06/10/2019,17:00:00,CALL. GOYA / CALL. SERRANO,9,SALAMANCA,Atropello a persona,Despejado,Bicicleta,Peatón,De 50 a 54 años,Mujer,7.0,"441602,07","4475228,37",N,
709,2019S032272,05/10/2019,11:00:00,"CALL. SANTA SUSANA, 55",55,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2.0,"445082,65",4481257,N,
710,2019S032300,05/10/2019,16:10:00,"GTA. SANTUARIO DE TISCAR, 0",0,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2.0,"439577,47","4483825,53",N,
711,2019S032318,07/10/2019,17:15:00,CALL. PALMA / CALL. SAN BERNARDO,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,6.0,"440494,2","4475281,33",N,
712,2019S032353,07/10/2019,10:15:00,"CALL. AREQUIPA, 2",2,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,7.0,"445576,37","4480004,5",N,
713,2019S032355,08/10/2019,12:08:00,"PASEO. YESERIAS, 51",51,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,3.0,"440121,97","4472100,7",N,
714,2019S032364,07/10/2019,17:25:00,"CALL. MARTINEZ IZQUIERDO, 44",44,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"443368,59","4476183,65",N,
715,2019S032399,07/10/2019,21:50:00,"CALL. ALCALA, 5",5,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,2.0,"440459,31","4474313,08",N,
716,2019S032458,09/10/2019,15:05:00,CALL. MARIA DE MOLINA / CALL. PRINCIPE DE VERGARA,50,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7.0,"442254,33","4476527,21",N,
717,2019S032575,09/10/2019,20:40:00,CALL. CAMINO DE LOS VINATEROS / CALL. CORREGIDOR SEÑOR DE LA ELIPA,67,MORATALAZ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7.0,"444752,43","4473506,23",N,
718,2019S032645,10/10/2019,18:00:00,"CALL. ALCALA, 231",231,SALAMANCA,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6.0,"443619,67","4475722,8",N,
719,2019S032663,10/10/2019,20:45:00,CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO DE LA MEDIA LEGUA,1,MORATALAZ,Colisión frontal,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,"443959,86","4473579,83",N,
720,2019S032737,11/10/2019,8:10:00,CALL. LOPEZ DE HOYOS / CALL. CARTAGENA,86,CHAMARTÍN,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,5.0,"442662,5","4477098,15",N,
721,2019S032806,12/10/2019,13:41:00,"CALL. VIRGEN DE LA ALEGRIA, 4",4,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,"444136,6","4475947,23",N,
722,2019S032872,12/10/2019,1:15:00,"CALL. ALFONSO XII, 60",60,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2.0,"441548,96","4473354,5",N,
723,2019S032883,14/10/2019,10:30:00,"PLAZA. PUERTA CERRADA, 12",12,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,1.0,"439894,88","4473934,94",N,
724,2019S032928,02/10/2019,20:45:00,CALL. GUAREÑA / PLAZA. DISTRITO LATINA,22,LATINA,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1.0,"435052,58","4470819,45",N,
725,2019S032930,05/10/2019,20:45:00,"AVDA. ANDALUCIA, 1",1,USERA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,2.0,"441034,36","4469585,94",N,
726,2019S032970,14/10/2019,10:05:00,CALL. SAMARIA / AVDA. NAZARET,1,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2.0,"442909,56","4473750,37",N,
727,2019S032978,14/10/2019,20:40:00,CALL. JOSE ORTEGA Y GASSET / PLAZA. MARQUES DE SALAMANCA,35,SALAMANCA,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Mujer,7.0,"442270,17","4475740,82",N,
728,2019S033013,02/10/2019,20:45:00,CALL. FLAUTAS / CALL. CLARINETES,48,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"434562,99","4469459,44",N,
729,2019S033057,15/10/2019,16:40:00,"CALL. CYESA, 3",3,CIUDAD LINEAL,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7.0,"444092,25","4475709,17",N,
730,2019S033074,15/10/2019,19:05:00,CALL. SAGASTA / CALL. FRANCISCO DE ROJAS,15,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14.0,"440643,17","4475570,16",N,
731,2019S033087,04/10/2019,17:13:00,"CALL. CARABIAS, 1",1,LATINA,Atropello a persona,Se desconoce,Bicicleta,Conductor,De 45 a 49 años,Hombre,14.0,"434913,13","4472306,18",N,
732,2019S033087,04/10/2019,17:13:00,"CALL. CARABIAS, 1",1,LATINA,Atropello a persona,Se desconoce,Bicicleta,Peatón,De 50 a 54 años,Hombre,1.0,"434913,13","4472306,18",N,
733,2019S033093,15/10/2019,17:33:00,"PASEO. LA HABANA, 144A",144A,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"442217,5","4478804,52",N,
734,2019S033105,15/10/2019,21:20:00,"CALL. ENRIQUE LARRETA, 7",7,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"441791,69","4479878,67",N,
735,2019S033112,16/10/2019,22:10:00,GTA. RUIZ JIMENEZ / CALL. ALBERTO AGUILERA,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,3.0,"440089,61","4475652,27",N,
736,2019S033115,16/10/2019,23:20:00,"CALL. DUQUE DE SESTO, 7",7,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,,"442492,9","4474890,94",N,
737,2019S033133,14/10/2019,7:55:00,CALL. EVANGELIOS / CALL. OLVIDO,1,USERA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,"440593,51","4470507,91",N,
738,2019S033141,16/10/2019,8:40:00,"CALL. JUAN DE MARIANA, 15",15,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7.0,"441762,83","4472202,39",N,
739,2019S033141,16/10/2019,8:40:00,"CALL. JUAN DE MARIANA, 15",15,ARGANZUELA,Caída,Despejado,Bicicleta,Peatón,De 55 a 59 años,Hombre,14.0,"441762,83","4472202,39",N,
740,2019S033161,17/10/2019,15:15:00,"CALL. SAN BERNARDO, 27",27,CENTRO,Colisión lateral,Nublado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"439967,33","4474946,11",N,
741,2019S033173,17/10/2019,16:00:00,"PASEO. RECOLETOS, 7",7,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,"441213,15","4474702,97",N,
742,2019S033177,09/10/2019,19:35:00,"CALL. ESCALONA, 48",48,LATINA,Alcance,Despejado,Bicicleta,Conductor,De 6  a  9 años,Hombre,7.0,"435306,08","4472062,49",N,
743,2019S033221,17/10/2019,7:05:00,AVDA. MORATALAZ / PLAZA. CORREGIDOR ALONSO DE AGUILAR,37,MORATALAZ,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 45 a 49 años,Mujer,7.0,"444134,44","4473207,3",N,
744,2019S033232,17/10/2019,22:45:00,"CALL. GRAN VIA, 46",46,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,14.0,"440117,48","4474668,12",N,
745,2019S033273,18/10/2019,8:15:00,"CALL. BRAVO MURILLO, 133",133,TETUÁN,Caída,Lluvia débil,Bicicleta,Conductor,De 45 a 49 años,Hombre,6.0,"440328,81","4477957,24",N,
746,2019S033299,17/10/2019,15:30:00,"CALL. EVANGELIOS, 1",1,USERA,Caída,,Bicicleta,Conductor,De 30 a 34 años,Hombre,,"440593,51","4470507,91",N,
747,2019S033316,17/10/2019,20:00:00,"CALL. AGUSTIN DE FOXA, 58",58,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,5.0,"442322,76","4481502,39",N,
748,2019S033325,18/10/2019,15:25:00,"CALL. SERRANO, 1",1,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14.0,"441567,39","4474694,61",N,
749,2019S033481,20/10/2019,13:20:00,AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA,2B,SAN BLAS-CANILLEJAS,Caída,Nublado,Bicicleta,Conductor,De 60 a 64 años,Hombre,5.0,"447685,63","4477157,49",N,
750,2019S033482,20/10/2019,13:45:00,"CALL. ORENSE, 18",18,TETUÁN,Alcance,Lluvia débil,Bicicleta,Conductor,De 15 a 17 años,Hombre,14.0,"441066,57","4477973,05",N,
751,2019S033483,20/10/2019,14:12:00,TRVA. SAN MATEO / CALL. HORTALEZA,1,CENTRO,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7.0,"440747,1","4475244,24",N,
752,2019S033517,20/10/2019,11:00:00,CALL. ANTONIA CALVO / CALL. ALHAMBRA,24,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,7.0,"436646,65","4472615,74",N,
753,2019S033546,21/10/2019,14:00:00,"CALL. BRAVO MURILLO, 155",155,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,14.0,"440349,49","4478130,08",N,
754,2019S033563,21/10/2019,15:25:00,CALL. O'DONNELL / AVDA. MENENDEZ PELAYO,4,RETIRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,14.0,"442355,47","4474769,81",N,
755,2019S033563,21/10/2019,15:25:00,CALL. O'DONNELL / AVDA. MENENDEZ PELAYO,4,RETIRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 45 a 49 años,Hombre,7.0,"442355,47","4474769,81",N,
756,2019S033667,22/10/2019,20:00:00,"PASEO. PRADO, 14",14,CENTRO,Alcance,Lluvia débil,Bicicleta,Conductor,Desconocido,Desconocido,,"441098,97","4473967,18",,
757,2019S033668,22/10/2019,19:55:00,PLAZA. CRONOS / CALL. INOCENTA DE MESA,5,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 60 a 64 años,Hombre,7.0,"447497,45","4476757,81",N,
758,2019S033669,22/10/2019,20:00:00,"CALL. BRAVO MURILLO, 120",120,TETUÁN,Alcance,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Mujer,1.0,"440342,1","4477792,14",N,
759,2019S033678,22/10/2019,9:00:00,CALL. JUANITA CRUZ / CALL. GLORIA FUERTES,1,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,6.0,"438893,05","4482944,63",N,
760,2019S033688,25/03/2019,10:10:00,"CALL. ALCANTARA, 46",46,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,,"442867,53","4475722,17",N,
761,2019S033730,23/10/2019,11:10:00,CALL. FERNANDEZ DE LA HOZ / CALL. GENERAL ARRANDO,11,CHAMBERÍ,Caída,Lluvia débil,Bicicleta,Conductor,De 18 a 20 años,Hombre,14.0,"441033,78","4475922,25",N,
762,2019S033730,23/10/2019,11:10:00,CALL. FERNANDEZ DE LA HOZ / CALL. GENERAL ARRANDO,11,CHAMBERÍ,Caída,Lluvia débil,Bicicleta,Peatón,De 70 a 74 años,Mujer,7.0,"441033,78","4475922,25",N,
763,2019S033740,22/10/2019,22:00:00,"CALL. FUENCARRAL, 134",134,CHAMBERÍ,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 60 a 64 años,Hombre,7.0,"440354,72","4475874,85",N,
764,2019S033901,25/10/2019,9:24:00,CALL. ALCALA / CALL. MARQUES DE CUBAS,44,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6.0,"440947,35","4474446,52",N,
765,2019S033921,18/10/2019,8:41:00,"CALL. PRINCESA, 92",92,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,"439082,2","4476182,45",N,
766,2019S033987,26/10/2019,4:30:00,"CALL. ELOY GONZALO, 33",33,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2.0,"440642,72","4476255,93",S,
767,2019S034011,26/10/2019,1:42:00,AVDA. CIUDAD DE BARCELONA / CALL. DOCTOR ESQUERDO,43,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,1.0,"442393,84","4472772,61",N,
768,2019S034015,26/10/2019,9:30:00,CALL. DIEGO DE LEON / CALL. PRINCIPE DE VERGARA,46,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,5.0,"442339,45","4476220,73",N,
769,2019S034064,27/10/2019,0:38:00,PLAZA. ALONSO MARTINEZ / CALL. SAGASTA,1,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Hombre,,"440922,03","4475497,98",N,
770,2019S034064,27/10/2019,0:38:00,PLAZA. ALONSO MARTINEZ / CALL. SAGASTA,1,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta,Peatón,De 35 a 39 años,Hombre,7.0,"440922,03","4475497,98",N,
771,2019S034153,27/10/2019,22:15:00,"CALL. LOPEZ DE HOYOS, 66",66,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,,"442487,6","4476980,16",N,
772,2019S034187,28/10/2019,15:45:00,"AVDA. MENENDEZ PELAYO, 65",65,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,3.0,"442563,86","4473913,83",N,
773,2019S034202,26/10/2019,17:25:00,AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA,7,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,6.0,"447764,5","4477022,2",N,
774,2019S034269,27/10/2019,17:20:00,"CALL. ALCALA, 200A",200A,SALAMANCA,Caída,Nublado,Bicicleta,Conductor,De 55 a 59 años,Hombre,6.0,"443692,68","4475729,95",N,
775,2019S034331,30/10/2019,10:00:00,RONDA. SEGOVIA / CALL. SEGOVIA,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,7.0,"439169,16","4473876,23",N,
776,2019S034336,29/10/2019,11:00:00,CALL. SAN CONRADO / AVDA. MANZANARES,3,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,,"438593,24","4473055,17",N,
777,2019S034457,29/10/2019,20:10:00,"CALL. ARTURO SORIA, 334A",334A,CIUDAD LINEAL,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"443565,33","4481362,51",N,
778,2019S034540,01/11/2019,11:00:00,"PISTA. CRISTO DE EL PARDO, 1",1,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,3.0,"433893,67","4485827,15",N,
779,2019S034555,31/10/2019,21:05:00,"PASEO. PRADO, 40",40,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2.0,"441213,29","4473541,05",N,
780,2019S034565,31/10/2019,15:50:00,"CALL. EMBAJADORES, 172",172,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1.0,"440962,08","4471861,56",N,
781,2019S034665,02/11/2019,11:45:00,"COLPB. MONTE DE EL PARDO, 0",0,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,6.0,"434388,48","4485423,7",N,
782,2019S034766,23/10/2019,19:50:00,AVDA. POBLADOS / CALL. CERILLERAS,114,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Menor de 5 años,Hombre,7.0,"438131,86","4469423,87",N,
783,2019S034836,05/11/2019,13:10:00,"AVDA. CANILLEJAS A VICALVARO, 68A",68A,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,7.0,"448121,56","4475733,12",N,
784,2019S034854,04/11/2019,15:49:00,AVDA. DOCTOR GARCIA TAPIA / CALL. MARROQUINA,55,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 70 a 74 años,Mujer,1.0,"445253,12","4473655,13",N,
785,2019S034858,04/11/2019,17:02:00,"CALL. JOAQUIN COSTA, 9",9,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7.0,"441541,23","4477524,07",N,
786,2019S034953,06/11/2019,16:45:00,PASEO. PRADO / PLAZA. CIBELES,1,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,,"441243,61","4474443,53",N,
787,2019S034960,06/11/2019,23:56:00,INS. AVENIDA DE LOS TOREROS / CALL. FRANCISCO SANTOS,0,SALAMANCA,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 40 a 44 años,Mujer,,"443617,98","4476107,75",N,
788,2019S035065,07/11/2019,20:40:00,CALL. TOSCANA / AVDA. GUADALAJARA,160,SAN BLAS-CANILLEJAS,Colisión frontal,Lluvia débil,Bicicleta,Conductor,De 55 a 59 años,Mujer,7.0,"448123,84","4474455,33",N,
789,2019S035125,08/11/2019,15:20:00,CALL. BATALLA DEL SALADO / CALL. CACERES,36,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2.0,"440894,02","4472255,99",N,
790,2019S035207,08/11/2019,23:40:00,"CALL. ATOCHA, 119",119,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"441098,56","4473512,93",N,
791,2019S035249,09/11/2019,20:00:00,"CALL. PRINCIPE DE VERGARA, 12",12,SALAMANCA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 35 a 39 años,Hombre,1.0,"442312,6","4475063,55",N,
792,2019S035312,10/11/2019,0:10:00,"PLAZA. SAN ILDEFONSO, 1",1,CENTRO,Colisión fronto-lateral,,Bicicleta,Conductor,De 21 a 24 años,Hombre,,"440417,43","4475041,95",N,
